datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
14/07/2022,24.3,12,16.8,24.3,12,16.8,11.4,72.5,9.725,100,20.83,rain,0,0,21.6,24.1,29.5,1020.9,85.9,11.4,262,22.7,10,10,2023-08-18T06:17:59,2023-08-18T19:02:38,0.08,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999,MMTO"
15/07/2022,28,10,18.2,28.8,10,18.3,12.6,71,5.42,100,8.33,rain,0,0,14.4,18.4,8.7,1020.8,92.8,12.8,239.9,20.8,10,10,2023-08-19T06:18:15,2023-08-19T19:01:55,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,MMMX,76675099999"
16/07/2022,24,12,17.8,24,12,17.8,12.1,72.2,2.2,100,8.33,rain,0,0,32.4,29.5,55.2,1021.3,93.8,10.8,230.5,19.9,10,10,2023-08-20T06:18:30,2023-08-20T19:01:11,0.15,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,remote,MMMX,76675099999,MMTO"
17/07/2022,25.2,12,18.2,25.2,12,18.2,11.7,68.7,0.7,100,8.33,rain,0,0,24.8,25.9,176.6,1020.8,89.3,9.5,281.9,24.3,10,10,2023-08-21T06:18:45,2023-08-21T19:00:26,0.18,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
18/07/2022,23.1,11.6,16.7,23.1,11.6,16.7,11.1,71.5,0.8,100,8.33,rain,0,0,23.8,22.3,9,1020.9,91.7,11.3,219.3,18.9,8,10,2023-08-22T06:19:00,2023-08-22T18:59:41,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,remote,MMSM,MMMX,76675099999,MMTO"
19/07/2022,28,12.6,19.3,27.3,12.6,19.3,10.3,59.8,5.932,100,4.17,rain,0,0,55.4,36.8,5.2,1023,81.6,13,310.8,26.9,10,10,2023-08-23T06:19:15,2023-08-23T18:58:55,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,76675099999,MMMX"
20/07/2022,27.6,15.2,20.9,27.6,15.2,20.9,10.5,54.7,0.3,100,12.5,rain,0,0,26.3,23.3,359.5,1018,71.3,17,322.8,27.8,10,10,2023-08-24T06:19:29,2023-08-24T18:58:09,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999,MMTO"
21/07/2022,29,9,20.5,27.4,9,20.3,6.6,45,0,0,0,,0,0,28.8,23.8,13,1018.3,49,14.9,357.5,31,10,10,2023-08-25T06:19:43,2023-08-25T18:57:22,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,76675099999,MMMX"
22/07/2022,28,13,19.9,28.2,13,19.9,9.5,53.5,2.7,100,12.5,rain,0,0,24.1,18.4,21.8,1018.6,62.4,13.7,331.1,28.4,10,10,2023-08-26T06:19:57,2023-08-26T18:56:34,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,MMMX,76675099999"
23/07/2022,24,8,18.2,24,8,18.2,9.8,60.7,3.5,100,16.67,rain,0,0,50,33.5,357.6,1021.7,70.9,11.6,226.8,19.6,10,10,2023-08-27T06:20:11,2023-08-27T18:55:46,0.39,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,MMMX,76675099999,MMTO"
24/07/2022,27.1,12.5,17.7,27.3,12.5,17.7,12.5,74.2,5.78,100,8.33,rain,0,0,25.2,29.3,29.3,1020.3,84.9,11.8,243.4,21,10,10,2023-08-28T06:20:24,2023-08-28T18:54:58,0.42,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,76675099999,MMMX"
25/07/2022,25.4,11,17.9,25.4,11,17.9,11.9,70.3,0.71,100,12.5,rain,0,0,19.8,27.6,16.7,1021.7,95.4,12.2,219,18.8,10,10,2023-08-29T06:20:37,2023-08-29T18:54:08,0.46,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,76675099999,MMTO,MMMX"
26/07/2022,26.8,11.1,18.8,27.2,11.1,18.8,10.8,62.6,21.523,100,12.5,rain,0,0,25.2,16.6,64.9,1021.1,60.1,12.4,302.9,26.3,10,10,2023-08-30T06:20:50,2023-08-30T18:53:19,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMTO,76675099999,MMMX"
27/07/2022,23.2,12.2,17.2,23.2,12.2,17.2,11.5,70.7,2.512,100,16.67,rain,0,0,14,23,320.5,1023,87.4,11.9,246.5,21.1,10,10,2023-08-31T06:21:03,2023-08-31T18:52:29,0.52,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMMX,76675099999,MMTO"
28/07/2022,26,12.3,17,26,12.3,17,11.7,73,0.187,100,4.17,rain,0,0,25.2,25.9,51.1,1020.1,88.8,12.1,268.1,23.2,10,10,2023-09-01T06:21:16,2023-09-01T18:51:38,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,MMMX,MMTO,76675099999"
29/07/2022,28.1,13,16.6,28.6,13,16.7,12.6,78.1,8.9,100,12.5,rain,0,0,21.6,18.2,346.4,1022,94.6,8.5,228.9,19.8,10,10,2023-09-02T06:21:28,2023-09-02T18:50:47,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
30/07/2022,26.1,12.5,17.2,26.1,12.5,17.2,10,66,1.2,100,8.33,rain,0,0,27.4,31.2,7.5,1020.6,76.5,13.4,277.9,24.2,10,10,2023-09-03T06:21:41,2023-09-03T18:49:56,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76675399999,76679399999,MMCB,76680099999,remote,MMMX,MMTO,76675099999"
31/07/2022,24.7,12,17.5,24.7,12,17.5,10.8,67.2,0.323,100,8.33,rain,0,0,48.2,27.6,30.2,1023.1,77.9,11.2,289,25,10,10,2023-09-04T06:21:53,2023-09-04T18:49:04,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,MMMX,76675099999"
01/08/2022,21.9,11,17,21.9,11,17,10,64.6,4.336,100,8.33,rain,0,0,21.6,25.8,7.3,1022.9,70.9,14,237.3,20.5,10,10,2023-09-05T06:22:05,2023-09-05T18:48:12,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMSM,MMTO,76675099999,MMMX"
02/08/2022,29,9,16.6,29.4,7.9,16.6,11.5,74.6,17.8,100,12.5,rain,0,0,21.6,17.4,0.7,1021.6,73.9,12.8,267.4,23.2,10,10,2023-09-06T06:22:17,2023-09-06T18:47:20,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMMX,MMTO"
03/08/2022,25,10.1,18.5,25,10.1,18.5,10.4,63.9,0.007,100,4.17,rain,0,0,32.4,20.5,55.3,1020.1,69.9,13.1,315.6,27,10,10,2023-09-07T06:22:29,2023-09-07T18:46:28,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,MMMX,76675099999"
04/08/2022,25.9,11,18.3,25.9,11,18.3,10.8,64.8,14,100,4.17,rain,0,0,24.1,27,359.2,1019.2,51.3,10.5,270.5,23.3,10,10,2023-09-08T06:22:41,2023-09-08T18:45:35,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999,MMTO"
05/08/2022,25.1,10.2,18,25.1,10.2,18,8.4,56.9,38.583,100,16.67,rain,0,0,32.4,32,18,1019.5,34.6,13.2,257.6,22.2,10,10,2023-09-09T06:22:52,2023-09-09T18:44:42,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
06/08/2022,30,9,18.1,28.8,7.5,18,9.3,59.8,0.113,100,4.17,rain,0,0,24.1,24.1,338,1021.1,45.4,12.8,297.8,25.6,10,10,2023-09-10T06:23:04,2023-09-10T18:43:48,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,76675099999,MMTO"
07/08/2022,27.1,9.1,17.4,27.2,8,17.3,10.8,67.7,11,100,4.17,rain,0,0,55.4,29.4,322.7,1021.4,91.2,14.2,252.2,21.8,10,10,2023-09-11T06:23:15,2023-09-11T18:42:55,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,MMMX,76675099999,MMTO"
08/08/2022,30.1,13.4,18,29.2,13.4,17.9,11.8,69.1,0.8,100,4.17,rain,0,0,21.6,23.5,321.6,1022.3,90,14,244.8,21.2,10,10,2023-09-12T06:23:27,2023-09-12T18:42:01,0.92,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
09/08/2022,27.1,13,16.6,27.3,13,16.6,11.1,71.5,34.828,100,20.83,rain,0,0,22.3,24.2,22.8,1020.7,91.3,14.4,232,20,10,10,2023-09-13T06:23:38,2023-09-13T18:41:07,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
10/08/2022,26.1,13.5,18,26.1,13.5,18,10.2,64.6,2.858,100,4.17,rain,0,0,23.4,25.9,27.3,1022,80.2,17.4,292,25.1,10,10,2023-09-14T06:23:49,2023-09-14T18:40:13,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999,MMTO"
11/08/2022,27,12.1,19,27.4,12.1,19,9.9,57.8,0.46,100,12.5,rain,0,0,19.8,33.5,18.1,1021.4,83.8,14.2,257.3,22.3,10,10,2023-09-15T06:24:01,2023-09-15T18:39:19,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999,MMTO"
12/08/2022,24,12,17.8,24,12,17.8,10.7,65.8,6.594,100,29.17,rain,0,0,25.2,36.8,20.5,1020.3,94.1,13.4,224.8,19.4,10,10,2023-09-16T06:24:12,2023-09-16T18:38:25,0.06,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999,MMTO"
13/08/2022,25,14.1,17.7,25,14.1,17.7,12.6,73.9,11.595,100,8.33,rain,0,0,23,16.9,55.6,1019.6,78.6,11.4,256.2,22.1,10,10,2023-09-17T06:24:24,2023-09-17T18:37:31,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,76675099999,MMMX,MMTO"
14/08/2022,26.5,12,18.2,26.5,12,18.2,12.6,71.2,0.6,100,4.17,rain,0,0,14.8,22.2,139.1,1019.4,95.2,11.4,245.2,21.2,10,10,2023-09-18T06:24:35,2023-09-18T18:36:36,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999"
15/08/2022,23.4,11.1,16.8,23.4,11.1,16.8,11.8,74.2,2.5,100,12.5,rain,0,0,14.4,18.4,142.4,1019.3,87.9,12.4,243.6,21,10,10,2023-09-19T06:24:47,2023-09-19T18:35:42,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,76675099999,MMMX"
16/08/2022,23.1,13.9,17.1,23.1,13.9,17.1,12.9,77.4,1.958,100,12.5,rain,0,0,28.8,18.4,10,1019.5,98.4,12.2,210,18.2,9,10,2023-09-20T06:24:58,2023-09-20T18:34:48,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMTO,MMMX"
17/08/2022,24.4,10.1,16.7,24.4,10.1,16.7,11.8,74.9,5.2,100,12.5,rain,0,0,25.2,16.6,71.1,1019.6,90.7,13.1,244.5,21,9,10,2023-09-21T06:25:10,2023-09-21T18:33:54,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMMX,76675099999,MMTO"
18/08/2022,23.1,10,17,23.1,9.1,16.9,11.4,71.2,5.755,100,12.5,rain,0,0,32.4,35.1,39.4,1022.4,75.7,10.6,291.7,25.4,10,10,2023-09-22T06:25:21,2023-09-22T18:32:59,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX,MMTO"
19/08/2022,27.1,10,17.2,27.3,10,17.2,10.9,69.6,0.4,100,12.5,rain,0,0,19.1,11.1,6.5,1017.7,82.8,12.5,269.3,23.4,10,10,2023-09-23T06:25:33,2023-09-23T18:32:05,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
20/08/2022,27.1,12,17.6,27.3,12,17.6,11.9,71.5,1.8,100,12.5,rain,0,0,22,18.4,55.4,1020.7,89.2,10.9,174.9,15,9,10,2023-09-24T06:25:45,2023-09-24T18:31:12,0.34,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMMX,76675099999,MMTO"
21/08/2022,25.1,13,18.2,25.1,13,18.2,13.9,77.4,1,100,4.17,rain,0,0,19.1,23.6,296.9,1020.3,88.6,10.2,234.2,20.3,10,10,2023-09-25T06:25:57,2023-09-25T18:30:18,0.37,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMMX,MMTO"
22/08/2022,26.1,10,17,26.1,10,17,11.3,72,10.6,100,8.33,rain,0,0,27.7,43.4,41.3,1020.7,62.8,8.1,304.1,26.4,10,10,2023-09-26T06:26:10,2023-09-26T18:29:24,0.41,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,MMCB,76680099999,MMSM,MMMX,76675099999,MMTO"
23/08/2022,28,11.9,18.6,28.2,11.9,18.6,11.5,65.7,1.7,100,29.17,rain,0,0,48.2,29.5,126.5,1016.1,56.4,13.9,240.1,20.7,10,10,2023-09-27T06:26:22,2023-09-27T18:28:31,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMTO,MMMX"
24/08/2022,28,10,18.4,28.5,10,18.5,11.3,65.3,0.243,100,8.33,rain,0,0,23.4,18.4,30.7,1019.8,75.7,11.3,299,26,10,10,2023-09-28T06:26:35,2023-09-28T18:27:37,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMMX,76675099999"
25/08/2022,27,13.1,18.3,27.6,13.1,18.4,10.4,62.6,2,100,20.83,rain,0,0,25.6,29.5,25.8,1017.6,63.3,15,282,24.4,10,10,2023-09-29T06:26:48,2023-09-29T18:26:44,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMMX"
26/08/2022,24,12.6,17.7,24,12.6,17.7,10.8,65.9,2,100,4.17,rain,0,0,39.6,27.6,6.8,1021,62.7,13.2,310.9,26.9,10,10,2023-09-30T06:27:01,2023-09-30T18:25:52,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMSM,76675099999,MMMX"
27/08/2022,29.1,9.1,17.7,29.2,8.6,17.7,11.6,69.6,1.1,100,8.33,rain,0,0,14,20.5,58.4,1019.5,65,11.4,207.1,18.1,10,10,2023-10-01T06:27:14,2023-10-01T18:24:59,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO"
28/08/2022,25,14,18.5,25,14,18.5,13,73,14.4,100,16.67,rain,0,0,37.1,25.8,48.7,1019.2,86.1,8.9,192.3,16.5,10,10,2023-10-02T06:27:27,2023-10-02T18:24:07,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,76675099999,MMTO,MMMX"
29/08/2022,26.1,12.1,18.3,26.1,12.1,18.3,13,73.2,0.1,100,4.17,rain,0,0,14.8,18.4,79.6,1017.2,84.5,9.6,250.3,21.4,10,10,2023-10-03T06:27:41,2023-10-03T18:23:16,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMSM,76675099999,MMTO,MMMX"
30/08/2022,24,11,18.2,24,11,18.2,11.9,68.7,4.511,100,20.83,rain,0,0,25.9,29.4,41.5,1019.7,82.1,12.8,261.1,22.6,10,10,2023-10-04T06:27:55,2023-10-04T18:22:24,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
31/08/2022,26.1,11,18.3,26.1,11,18.3,12.4,71.5,0.4,100,4.17,rain,0,0,22,24.1,30.6,1018.2,85.2,12.5,251.1,21.7,10,10,2023-10-05T06:28:10,2023-10-05T18:21:33,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
01/09/2022,27,12,19.1,28.1,12,19.2,11.8,65.2,0.237,100,4.17,rain,0,0,28.8,27.7,2.2,1018,67.9,13.8,257,22.4,10,10,2023-10-06T06:28:24,2023-10-06T18:20:43,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMMX,76675099999,MMTO"
02/09/2022,24.1,13.7,18.8,24.1,13.7,18.8,10.8,61.4,0.3,100,8.33,rain,0,0,32.4,29.5,11,1017.6,83,16,204,17.5,10,10,2023-10-07T06:28:40,2023-10-07T18:19:53,0.77,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999,MMTO"
03/09/2022,22.5,12,18,22.5,12,18,11.2,65.5,0.2,100,8.33,rain,0,0,32.4,27.5,17.6,1018.6,85.5,14.6,156.4,13.5,7,10,2023-10-08T06:28:55,2023-10-08T18:19:03,0.8,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,remote,MMMX,MMTO,76675099999"
04/09/2022,25.1,13.4,18.1,25.1,13.4,18.1,11.3,65.8,4.8,100,8.33,rain,0,0,32.4,25.9,350.3,1018.5,85.7,15.6,122.1,10.7,8,10,2023-10-09T06:29:11,2023-10-09T18:18:14,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,MMMX,76675099999"
05/09/2022,25,15,18.5,25,15,18.5,12.9,71.4,2,100,4.17,rain,0,0,36,25.9,129.6,1019.8,92.1,15.2,201.1,17.4,8,10,2023-10-10T06:29:27,2023-10-10T18:17:25,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
06/09/2022,23,13.4,17,23,13.4,17,12.1,74.1,6.806,100,20.83,rain,0,0,18.4,36.9,77.8,1022.7,92.4,12.2,210.5,18.4,10,10,2023-10-11T06:29:43,2023-10-11T18:16:37,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,76675099999,MMMX"
07/09/2022,24,14,17.4,24,14,17.4,13.1,77.6,11.867,100,29.17,rain,0,0,18.4,18.4,14.2,1022.7,92.5,11,226,19.7,9,10,2023-10-12T06:30:00,2023-10-12T18:15:50,0.93,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,remote,MMSM,MMTO,76675099999,MMMX"
08/09/2022,24,13.3,17.8,24,13.3,17.8,13.2,75.5,0.5,100,12.5,rain,0,0,18,18.4,351.4,1017.5,92,12.8,218.6,19,9,10,2023-10-13T06:30:17,2023-10-13T18:15:03,0.97,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX,MMTO"
09/09/2022,24.1,12,18.2,24.1,12,18.2,9,59.4,0,0,0,rain,0,0,21.6,19.2,24.2,1015.3,70.3,15.5,307.8,26.7,10,10,2023-10-14T06:30:35,2023-10-14T18:14:17,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,76675099999,MMMX"
10/09/2022,27.1,12.2,19,28,12.2,19.1,9.9,58.1,0.1,100,4.17,rain,0,0,19.4,37.1,39.8,1018.1,60.1,14.1,281.9,24.3,10,10,2023-10-15T06:30:53,2023-10-15T18:13:31,0.04,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,76675099999,MMTO,MMMX"
11/09/2022,26.1,12.9,18.3,26.1,12.9,18.3,9.6,59.2,0.002,100,4.17,rain,0,0,24.1,22,5.2,1019.5,63.5,15.9,265.3,23,10,10,2023-10-16T06:31:12,2023-10-16T18:12:46,0.07,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
12/09/2022,25,11.8,17.1,25,11.8,17.1,9.8,62.8,0,0,0,rain,0,0,19.1,22.3,349.1,1020.5,77.6,13.8,238,20.5,10,10,2023-10-17T06:31:31,2023-10-17T18:12:02,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,76675099999,MMMX,MMTO"
13/09/2022,26,14.3,17.9,26,14.3,17.9,10.8,64.9,0.2,100,8.33,rain,0,0,19.1,32.4,8.6,1018.5,79.7,11.8,268.3,23.1,10,10,2023-10-18T06:31:50,2023-10-18T18:11:19,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,76675099999,MMMX"
14/09/2022,25,12.3,16.9,25,12.3,16.9,9.8,64.5,0.2,100,8.33,rain,0,0,22.3,24.1,29.2,1015.6,64.6,14.9,259,22.3,10,10,2023-10-19T06:32:10,2023-10-19T18:10:36,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX"
15/09/2022,24.1,11.1,17.5,24.1,11.1,17.5,10.9,66.7,0.2,100,4.17,rain,0,0,26.3,36.9,4.6,1020.1,83.1,12.8,147.8,12.9,7,10,2023-10-20T06:32:31,2023-10-20T18:09:54,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
16/09/2022,23.1,13.1,17.7,23.1,13.1,17.7,10.9,65.4,0.086,100,8.33,rain,0,0,21.2,25.8,1.8,1019.8,92.8,12.1,140.1,12,7,10,2023-10-21T06:32:52,2023-10-21T18:09:13,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,76675099999,MMTO,MMMX"
17/09/2022,26.1,11,17.8,26.1,11,17.8,12.3,71.5,0.023,100,4.17,rain,0,0,25.2,22.2,325.2,1018.3,88.6,14,164.3,14,9,10,2023-10-22T06:33:13,2023-10-22T18:08:33,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX,MMTO"
18/09/2022,26.1,13,17.3,26.1,13,17.3,14.1,82,2.507,100,16.67,rain,0,0,12.6,18.7,333.1,1017.8,98.1,8.6,142.5,12.2,6,10,2023-10-23T06:33:36,2023-10-23T18:07:53,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
19/09/2022,22.9,11,16.8,22.9,11,16.8,12.4,77.2,10.983,100,29.17,rain,0,0,19.4,22.3,322.2,1019.4,90.4,12.3,184.1,15.9,10,10,2023-10-24T06:33:58,2023-10-24T18:07:15,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,76675099999,MMTO,MMMX"
20/09/2022,26,12.3,17.3,26,12.3,17.3,10.3,65.5,9.7,100,8.33,rain,0,0,25.9,22.2,2,1018.4,85.1,16,198.5,17.1,9,10,2023-10-25T06:34:21,2023-10-25T18:06:37,0.39,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"76726099999,76675399999,76679399999,76680099999,MMSM,76675099999,MMTO,MMMX"
21/09/2022,24.1,13.1,18.1,24.1,13.1,18.1,9.3,58.4,0.023,100,4.17,rain,0,0,22,29.5,14.7,1018.9,71.3,16.6,293,25.3,10,10,2023-10-26T06:34:45,2023-10-26T18:06:01,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,MMMX,76675099999,MMTO"
